optimus_id,age,party,ethnicity,income,marital_status,occupation_industry,vh02g,vh04g,vh06g,vh08g,vh10g,vh12g,donates_to_liberal_causes,congressional_district,vote,vote_prob
117655,81.0,1,1,6,1,14,1,1,1,1,1,1,2,3.0,1,0.6
239173,81.0,1,1,4,1,5,1,1,1,1,1,1,2,4.0,1,0.7
349202,55.0,1,1,4,3,3,1,0,1,1,1,0,2,4.0,0,0.0
199422,67.0,3,6,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
980411,64.0,2,1,5,3,14,1,1,1,1,1,1,2,2.0,0,0.2
301165,43.0,4,1,6,1,14,1,0,0,0,0,0,2,4.0,0,0.0
269356,63.0,1,1,6,3,14,1,1,1,1,1,1,2,3.0,0,0.2
15468,40.0,4,3,2,3,14,0,0,1,0,0,0,2,3.0,0,0.0
325058,41.0,1,3,3,1,14,1,1,1,1,1,1,2,1.0,0,0.3
346432,55.0,1,1,6,3,14,1,0,1,0,1,1,2,4.0,0,0.4
363588,19.0,4,6,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
336596,79.0,2,1,5,3,14,1,1,1,1,1,1,2,4.0,1,0.7
344666,65.0,1,6,4,3,14,1,0,0,0,0,0,2,4.0,0,0.0
147804,69.0,4,4,4,2,14,0,0,0,0,0,0,2,4.0,0,0.0
391868,28.0,2,4,4,3,14,1,0,1,0,0,0,2,1.0,0,0.0
91845,91.0,1,1,4,1,14,1,1,1,1,1,1,2,1.0,0,0.3
914027,41.0,1,1,6,1,14,1,0,1,0,1,0,2,2.0,0,0.0
777539,27.0,1,6,6,2,14,1,0,0,0,0,0,2,2.0,0,0.0
334335,48.0,2,1,6,1,14,1,1,1,1,0,0,2,4.0,0,0.0
359666,80.0,2,4,6,3,14,1,1,1,0,0,0,2,1.0,0,0.0
846102,71.0,4,1,4,3,14,1,1,1,1,1,1,2,2.0,0,0.1
226467,19.0,2,3,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
841275,43.0,2,1,6,1,14,1,1,1,0,0,0,2,2.0,0,0.0
603542,49.0,2,1,6,3,14,1,1,1,1,1,0,2,3.0,0,0.1
157009,60.0,2,4,6,1,14,0,1,1,0,1,0,2,4.0,0,0.2
322731,55.0,1,1,1,3,6,1,1,1,1,1,1,2,4.0,1,0.7
757236,36.0,4,1,6,1,14,1,1,1,0,1,1,2,3.0,0,0.0
328317,23.0,2,1,4,3,14,0,0,0,0,0,0,2,1.0,0,0.0
56558,62.0,1,1,2,1,14,1,1,1,0,0,0,2,3.0,0,0.0
263399,35.0,4,1,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
745455,78.0,2,6,5,3,1,1,1,1,1,1,0,2,3.0,0,0.2
848933,35.0,4,1,6,2,14,1,1,0,0,0,0,2,2.0,0,0.0
768209,62.0,2,4,4,1,7,1,0,1,0,0,0,2,3.0,0,0.0
435278,49.0,1,1,4,3,3,1,1,1,1,1,1,2,1.0,0,0.3
522272,84.0,2,6,5,1,14,1,1,1,1,1,1,2,1.0,0,0.5
412948,33.0,2,1,4,3,14,1,1,1,0,1,1,2,4.0,0,0.1
120197,91.0,2,1,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
917618,47.0,1,1,1,1,14,1,1,1,0,0,0,2,2.0,0,0.0
450021,50.0,3,4,4,1,14,1,1,1,0,0,0,2,1.0,0,0.0
718871,53.0,4,1,3,3,14,1,1,1,0,1,1,2,3.0,0,0.1
1605,37.0,1,1,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
102497,24.0,2,4,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
913320,33.0,1,4,2,1,14,1,0,1,0,0,0,2,2.0,0,0.0
478535,68.0,2,1,5,3,14,1,0,0,0,0,0,2,1.0,0,0.0
951348,84.0,1,1,4,3,3,1,0,1,0,0,0,2,2.0,0,0.3
420658,33.0,1,1,4,1,14,1,1,1,1,1,1,2,4.0,0,0.2
823047,45.0,4,1,5,1,14,1,0,0,0,0,0,2,2.0,0,0.0
126672,51.0,2,1,3,3,14,1,1,1,1,1,1,2,4.0,0,0.4
744054,71.0,2,1,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
828015,82.0,2,1,4,1,14,1,1,1,1,1,1,2,4.0,0,0.3
684645,72.0,2,1,4,3,14,1,1,1,1,1,1,2,1.0,0,0.2
163581,32.0,2,2,4,3,14,1,0,0,0,0,0,2,4.0,0,0.0
527730,29.0,2,1,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
8616,45.0,1,1,3,3,14,1,1,1,0,0,0,2,2.0,0,0.0
157313,33.0,2,1,6,2,14,1,0,0,0,0,0,2,4.0,0,0.0
82655,54.0,4,2,4,3,3,1,1,1,0,0,0,2,1.0,0,0.0
34067,55.0,1,1,6,3,14,0,1,1,1,1,0,2,3.0,0,0.1
957189,23.0,2,1,6,3,14,1,1,0,0,0,0,2,2.0,0,0.0
526939,58.0,1,6,5,3,14,1,0,1,0,1,0,2,1.0,0,0.0
854489,59.0,2,1,6,1,14,0,0,1,1,1,0,2,4.0,0,0.0
874640,46.0,1,1,6,3,14,1,1,1,0,1,0,2,4.0,0,0.0
154499,60.0,4,1,4,1,14,1,1,0,0,0,0,2,4.0,0,0.0
498562,26.0,4,4,6,3,14,0,1,0,0,0,0,2,1.0,0,0.0
118711,62.0,2,1,4,3,14,1,1,1,1,1,1,2,3.0,0,0.5
714337,48.0,1,1,3,1,14,1,1,0,0,1,0,2,3.0,0,0.0
180694,32.0,2,1,6,3,14,1,0,0,0,0,0,2,4.0,0,0.0
232329,25.0,4,4,4,3,14,0,1,0,0,0,0,2,4.0,0,0.0
68528,43.0,1,2,4,1,7,1,1,0,0,0,0,2,3.0,0,0.1
719322,26.0,2,1,1,3,14,1,0,1,0,0,0,2,3.0,0,0.0
18877,50.0,4,1,3,3,7,0,1,0,1,1,1,2,3.0,0,0.2
546018,40.0,4,6,6,3,14,0,1,1,1,1,0,2,3.0,0,0.0
233154,66.0,2,1,4,3,2,0,1,1,1,1,1,2,4.0,1,0.6
789362,63.0,1,1,4,1,3,1,1,1,1,1,0,2,2.0,0,0.5
521905,27.0,2,1,6,2,14,0,0,0,0,0,0,2,1.0,0,0.0
401375,26.0,2,1,6,3,14,1,0,0,0,0,0,2,1.0,0,0.0
313460,49.0,4,2,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
812230,54.0,1,4,6,1,14,1,0,0,0,0,0,2,2.0,0,0.0
115583,63.0,1,4,4,1,14,1,1,1,0,0,0,2,3.0,0,0.0
351862,69.0,1,1,5,1,14,1,1,1,1,1,0,2,4.0,0,0.1
1066454,55.0,1,1,1,2,1,1,1,1,0,0,0,2,2.0,0,0.2
596819,40.0,2,6,2,3,14,1,1,1,1,0,0,2,3.0,0,0.0
745526,62.0,1,1,4,3,7,1,1,1,1,1,1,2,3.0,0,0.2
84497,64.0,2,5,6,3,14,1,1,1,1,1,1,2,1.0,0,0.3
39951,27.0,2,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
785348,72.0,4,1,4,1,14,1,1,1,1,1,0,2,2.0,0,0.2
822982,40.0,4,1,4,1,14,0,0,0,0,0,0,2,2.0,0,0.0
868535,67.0,2,6,6,3,14,1,1,1,1,1,1,2,4.0,0,0.3
244393,67.0,2,1,1,2,14,1,1,1,1,1,0,2,3.0,0,0.1
954425,20.0,2,4,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
618348,31.0,1,1,4,3,14,1,0,0,0,0,0,2,3.0,0,0.0
927363,49.0,3,1,6,3,14,0,0,1,0,0,0,2,2.0,0,0.0
893505,62.0,2,6,5,3,14,1,1,1,1,1,1,2,2.0,0,0.4
560714,47.0,1,1,3,2,1,1,1,1,1,1,0,2,3.0,0,0.0
838824,28.0,1,1,6,1,14,1,0,0,0,0,0,2,2.0,0,0.0
759017,71.0,4,1,6,3,14,1,1,1,1,1,0,2,3.0,0,0.3
567466,28.0,1,1,4,1,14,0,0,0,0,0,0,2,3.0,0,0.0
246485,81.0,1,3,6,3,14,1,0,1,0,0,0,2,4.0,0,0.0
42664,19.0,2,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
715439,75.0,1,1,4,1,5,1,1,1,1,1,1,2,3.0,0,0.4
706501,67.0,1,1,3,3,14,1,1,1,1,1,1,2,3.0,0,0.5
803213,83.0,4,1,6,3,14,1,1,1,1,1,1,2,2.0,0,0.3
675899,48.0,4,1,3,3,14,1,0,0,0,0,0,2,3.0,0,0.0
77719,29.0,2,1,3,3,14,0,0,0,0,1,0,2,3.0,0,0.0
354234,33.0,2,1,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
160666,66.0,2,1,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
783935,54.0,1,1,3,3,14,1,1,1,0,0,0,2,2.0,0,0.0
84936,25.0,4,1,4,3,14,0,0,0,0,0,0,2,1.0,0,0.0
98331,75.0,1,4,5,1,4,1,1,1,1,1,1,2,3.0,0,0.5
985213,32.0,2,1,5,3,14,1,0,1,1,1,0,2,2.0,0,0.0
550045,55.0,2,3,4,1,14,1,0,0,0,0,0,2,3.0,0,0.0
847680,72.0,1,1,4,1,14,1,1,1,0,0,1,2,2.0,0,0.1
362123,35.0,2,2,6,3,14,1,0,1,0,1,0,2,4.0,0,0.0
30151,54.0,1,1,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
471572,24.0,4,3,2,3,14,0,1,0,0,0,0,2,1.0,0,0.0
844976,64.0,4,1,6,1,14,0,0,0,0,0,0,2,2.0,0,0.0
86635,45.0,1,1,6,3,14,1,0,0,0,0,0,2,1.0,0,0.0
189663,78.0,1,1,2,2,7,1,1,1,0,0,0,2,4.0,0,0.3
800700,26.0,1,1,6,3,14,1,1,1,0,0,0,2,2.0,0,0.0
516992,21.0,2,1,6,3,14,1,0,0,0,0,0,2,1.0,0,0.0
791047,43.0,1,1,2,1,14,1,1,1,1,1,0,2,2.0,0,0.0
699064,26.0,1,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
393873,25.0,2,4,6,3,14,1,1,1,0,0,0,2,1.0,0,0.0
1039959,61.0,1,1,4,1,3,1,0,0,0,0,0,2,2.0,0,0.0
325786,64.0,2,4,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
610410,68.0,1,4,4,2,5,1,1,1,0,0,0,2,1.0,0,0.0
664731,27.0,2,1,5,3,14,0,1,1,0,0,0,2,3.0,0,0.0
199608,40.0,1,4,6,3,14,1,1,1,1,1,0,2,4.0,0,0.0
162309,41.0,4,2,3,3,1,1,0,0,0,0,0,2,4.0,0,0.0
696234,43.0,1,1,6,1,14,1,1,1,0,0,0,2,3.0,0,0.0
16275,44.0,1,1,4,3,14,1,1,1,1,0,0,2,3.0,0,0.0
877525,43.0,1,1,4,3,14,1,0,0,0,0,0,2,2.0,0,0.0
761875,69.0,2,1,4,1,7,1,0,1,1,1,0,2,1.0,0,0.3
792014,27.0,4,1,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
863968,43.0,2,1,6,1,14,0,0,1,0,1,0,2,4.0,0,0.0
773439,41.0,1,1,6,3,14,1,1,1,1,1,0,2,2.0,0,0.1
370497,27.0,2,4,4,3,14,0,0,0,0,0,0,2,1.0,0,0.0
608665,70.0,1,4,3,1,14,1,1,1,0,1,0,2,3.0,0,0.0
312295,34.0,4,1,5,3,14,0,0,0,0,0,0,2,4.0,0,0.0
309190,33.0,2,1,5,3,14,1,1,1,1,1,0,2,4.0,0,0.0
445557,61.0,2,1,5,3,14,0,0,1,0,0,0,2,1.0,0,0.0
220383,78.0,1,1,6,3,14,1,0,0,0,0,0,2,4.0,0,0.0
220988,75.0,3,1,6,3,14,1,1,1,0,0,0,2,4.0,0,0.0
476816,33.0,2,1,6,3,14,1,0,0,0,0,0,2,1.0,0,0.0
1091794,71.0,1,1,2,3,1,1,1,1,0,0,0,2,2.0,0,0.3
625608,20.0,4,4,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
691432,19.0,1,1,2,3,14,0,0,0,0,0,0,2,1.0,0,0.0
762757,59.0,1,1,3,1,14,1,1,1,1,1,0,2,3.0,0,0.0
936133,30.0,3,1,6,3,14,1,0,0,0,1,0,2,2.0,0,0.0
1064610,43.0,1,1,5,1,14,1,0,1,1,1,0,2,2.0,0,0.2
285773,42.0,1,1,6,3,14,1,1,1,0,0,0,2,4.0,0,0.0
216303,37.0,4,1,4,3,14,0,0,1,0,0,0,2,4.0,0,0.0
726537,49.0,1,1,6,3,14,1,1,1,1,1,0,2,3.0,0,0.1
815397,35.0,1,1,4,1,14,1,1,1,0,0,0,2,2.0,0,0.0
902840,67.0,2,1,3,1,14,1,0,0,0,0,0,2,2.0,0,0.0
284367,46.0,2,2,5,3,14,1,0,0,0,0,0,2,4.0,0,0.0
1074860,37.0,1,1,2,1,1,1,0,0,0,0,0,2,2.0,0,0.0
8572,52.0,2,1,4,3,14,1,1,1,1,1,0,2,2.0,0,0.1
1012984,25.0,1,1,1,3,14,1,1,1,0,0,0,2,2.0,0,0.0
466608,62.0,2,1,4,3,14,0,0,1,0,0,0,2,1.0,0,0.0
650349,48.0,1,1,6,1,14,1,1,1,1,1,0,2,1.0,0,0.3
317838,46.0,4,1,6,2,14,0,0,0,0,0,0,2,4.0,0,0.0
1005968,47.0,2,1,2,1,14,1,0,1,1,1,1,2,2.0,0,0.4
556243,21.0,4,1,2,3,14,1,0,0,0,0,0,2,3.0,0,0.0
195653,46.0,3,1,3,1,14,1,1,1,0,0,0,2,4.0,0,0.0
147253,66.0,4,1,6,1,14,1,0,0,0,0,0,2,4.0,0,0.0
335082,55.0,1,1,2,3,3,1,1,1,1,1,0,2,4.0,0,0.2
674809,88.0,3,1,4,3,6,1,1,1,0,1,0,2,3.0,0,0.0
433402,56.0,2,2,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
1096083,22.0,1,1,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
1025840,41.0,1,1,3,1,4,1,1,1,1,0,0,2,2.0,0,0.0
1084234,80.0,1,1,2,1,14,1,1,1,1,1,1,2,2.0,1,0.6
300772,20.0,1,1,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
370222,33.0,4,1,4,3,14,0,0,0,0,0,0,2,1.0,0,0.0
144874,48.0,2,6,3,3,14,1,1,1,0,0,0,2,4.0,0,0.0
33004,61.0,2,1,3,3,14,0,1,1,0,1,1,2,3.0,0,0.5
612492,52.0,4,1,3,3,14,1,1,1,1,1,1,2,1.0,0,0.3
816114,67.0,1,4,3,3,14,1,1,1,1,1,1,2,2.0,0,0.3
136160,77.0,2,1,3,3,14,1,1,1,1,1,1,2,4.0,1,0.6
222876,69.0,2,1,6,2,14,1,0,0,0,0,0,2,4.0,0,0.0
120595,63.0,2,1,4,1,14,1,1,1,1,1,1,2,3.0,0,0.4
77134,36.0,2,1,6,3,14,1,1,0,0,1,0,2,3.0,0,0.0
55079,24.0,1,5,3,3,14,1,0,0,0,0,0,2,3.0,0,0.0
1024685,72.0,4,1,3,3,14,0,0,0,0,0,0,2,2.0,0,0.0
687004,61.0,4,1,6,3,14,1,0,0,0,0,0,2,1.0,0,0.0
869080,53.0,2,1,3,3,14,0,0,0,0,0,0,2,4.0,0,0.0
380653,70.0,4,2,6,3,14,0,0,0,0,1,0,2,4.0,0,0.0
214894,24.0,4,1,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
736065,84.0,2,1,3,3,5,1,1,1,1,1,1,2,3.0,1,0.8
509634,58.0,2,1,6,3,14,1,1,1,1,1,1,2,1.0,0,0.5
412641,38.0,2,4,6,2,14,1,1,1,0,1,0,2,4.0,0,0.0
319236,58.0,1,1,6,3,14,1,0,0,0,0,0,2,1.0,0,0.0
767665,66.0,1,1,4,1,14,1,1,1,1,1,1,2,3.0,0,0.5
1092609,24.0,3,6,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
784357,56.0,2,1,4,3,14,1,0,1,0,0,0,2,2.0,0,0.0
534948,69.0,2,1,4,3,14,1,1,0,0,0,0,2,3.0,0,0.0
111370,54.0,1,1,3,1,5,1,1,1,0,1,0,2,3.0,0,0.1
895438,25.0,1,3,2,3,14,1,0,1,0,0,0,2,2.0,0,0.0
937694,63.0,1,1,4,1,3,1,1,1,1,1,1,2,2.0,1,0.8
393486,21.0,4,4,6,2,14,0,0,0,0,0,0,2,1.0,0,0.0
270741,69.0,2,1,3,3,14,1,0,0,0,0,0,2,4.0,0,0.0
778675,72.0,1,1,6,1,14,0,0,0,0,0,0,2,2.0,0,0.0
803148,32.0,2,1,6,3,14,1,1,1,0,0,0,2,2.0,0,0.0
138976,42.0,4,1,4,3,14,0,1,1,1,1,0,2,4.0,0,0.0
953805,29.0,2,1,6,2,14,1,0,0,0,0,0,2,2.0,0,0.0
857470,20.0,1,1,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
550926,27.0,2,4,5,3,14,1,0,1,0,0,0,2,3.0,0,0.0
891538,79.0,2,6,3,1,1,1,1,1,1,1,0,2,2.0,0,0.2
24154,24.0,2,6,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
840805,22.0,1,1,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
673221,44.0,2,1,3,3,14,1,0,1,0,1,1,2,3.0,0,0.1
298866,60.0,1,1,6,1,14,1,1,1,1,1,1,2,3.0,0,0.2
60882,66.0,4,1,6,2,14,1,1,1,0,1,1,2,3.0,0,0.2
498005,60.0,2,4,4,3,14,1,1,1,1,0,0,2,1.0,0,0.0
1093826,68.0,2,1,2,1,14,1,1,1,1,1,0,2,2.0,0,0.2
13111,61.0,1,4,6,3,14,0,0,0,0,1,0,2,3.0,0,0.0
529363,75.0,4,1,4,1,14,1,1,1,1,1,1,2,1.0,0,0.4
620109,21.0,1,4,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
1101485,66.0,1,1,5,3,14,1,1,1,1,1,1,2,2.0,0,0.3
790581,84.0,1,1,2,1,14,1,1,1,1,1,1,2,2.0,0,0.5
507805,43.0,1,4,4,3,14,0,0,0,0,0,0,2,1.0,0,0.0
881963,34.0,4,6,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
36634,27.0,1,1,3,3,14,1,0,1,0,0,0,2,3.0,0,0.0
708857,33.0,1,1,3,1,14,1,0,0,0,0,0,2,3.0,0,0.0
805669,62.0,2,4,6,1,14,0,1,1,1,0,1,2,2.0,0,0.2
881857,82.0,1,4,4,3,14,1,0,1,0,1,0,2,2.0,0,0.0
867044,65.0,2,1,6,3,14,1,1,1,1,1,1,2,4.0,0,0.3
871359,75.0,1,1,6,3,14,1,1,0,0,0,0,2,4.0,0,0.0
570477,37.0,2,4,6,3,14,1,0,1,0,0,0,2,3.0,0,0.0
981474,82.0,1,1,4,1,14,1,1,1,1,1,1,2,2.0,1,0.7
27158,57.0,1,6,4,1,14,1,1,1,0,0,0,2,3.0,0,0.2
806265,47.0,1,1,6,1,14,1,0,0,0,0,0,2,2.0,0,0.0
537389,59.0,2,4,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
825992,50.0,1,1,6,3,14,1,0,0,0,0,0,2,4.0,0,0.0
717514,68.0,1,1,2,1,14,1,1,1,1,1,1,2,3.0,0,0.5
491434,33.0,1,1,4,3,14,1,1,0,1,1,0,2,1.0,0,0.0
663356,71.0,2,5,3,1,14,1,1,1,1,1,1,2,3.0,1,0.6
898239,33.0,2,1,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
83953,28.0,3,1,6,3,14,1,0,0,0,0,0,2,1.0,0,0.0
168226,40.0,4,4,4,3,14,1,0,1,0,0,0,2,4.0,0,0.0
254188,60.0,2,1,6,3,14,1,1,1,1,0,0,2,3.0,0,0.0
495319,32.0,2,1,4,3,14,1,0,1,0,0,0,2,1.0,0,0.0
361764,24.0,4,1,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
273918,19.0,2,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
118674,83.0,1,6,1,1,5,1,1,1,1,1,0,2,3.0,0,0.4
718429,46.0,1,1,5,3,14,1,1,1,0,1,0,2,3.0,0,0.0
674350,52.0,3,1,6,3,14,1,1,1,0,1,1,2,3.0,0,0.0
351914,42.0,4,5,6,1,14,0,0,0,0,0,0,2,4.0,0,0.0
938244,56.0,1,1,3,3,1,1,0,0,0,0,0,2,2.0,0,0.0
151276,67.0,2,1,6,3,14,1,1,1,0,0,0,2,4.0,0,0.0
1105588,76.0,1,1,2,1,5,1,1,1,1,1,1,2,2.0,1,0.7
171957,39.0,2,4,3,1,14,1,0,1,0,1,0,2,4.0,0,0.0
608070,53.0,2,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
243397,52.0,1,3,1,3,1,1,1,1,0,0,0,2,3.0,0,0.1
577316,63.0,2,1,6,3,14,1,1,1,1,1,0,2,1.0,0,0.1
298898,48.0,1,1,4,3,14,1,0,0,0,0,0,2,3.0,0,0.0
1064041,66.0,4,1,6,1,14,1,1,1,1,1,1,2,2.0,0,0.5
1078545,51.0,1,1,5,1,14,1,1,1,1,1,1,2,2.0,0,0.3
757435,67.0,1,6,4,2,14,1,0,0,0,0,0,2,3.0,0,0.0
585479,66.0,1,1,5,3,14,1,1,1,1,1,1,2,1.0,0,0.4
605955,54.0,1,3,6,1,14,1,1,0,0,0,0,2,3.0,0,0.0
837,37.0,1,1,3,1,14,1,1,1,1,1,0,2,2.0,0,0.2
659818,56.0,4,1,6,1,14,1,0,0,0,0,0,2,3.0,0,0.0
295603,39.0,2,4,6,3,14,1,1,1,1,1,0,2,4.0,0,0.0
617376,84.0,2,1,4,3,14,1,1,1,1,1,1,2,3.0,1,0.7
597688,69.0,2,1,2,3,14,1,1,1,0,0,0,2,3.0,0,0.0
127159,62.0,1,1,4,1,3,0,0,1,0,0,0,2,4.0,0,0.0
223733,79.0,1,1,4,1,5,1,1,1,1,1,1,2,4.0,0,0.4
125694,93.0,2,4,3,3,14,1,1,1,1,1,1,2,4.0,0,0.4
53245,53.0,1,1,1,1,14,1,1,1,0,1,0,2,3.0,0,0.1
1077183,48.0,1,1,5,1,14,1,1,1,1,0,0,2,2.0,0,0.4
811503,35.0,1,2,6,1,14,1,1,1,1,1,0,2,2.0,0,0.2
1060172,37.0,4,1,6,3,14,1,0,1,1,1,1,2,2.0,0,0.0
323147,56.0,2,1,6,2,14,1,0,0,0,0,0,2,4.0,0,0.0
17262,60.0,4,3,4,3,14,1,0,0,0,0,0,2,3.0,0,0.0
732678,35.0,3,1,4,3,5,0,0,0,0,0,0,2,3.0,0,0.0
799942,50.0,2,1,2,3,4,1,0,1,0,0,0,2,2.0,0,0.0
599206,58.0,1,1,6,1,14,1,1,1,1,1,1,2,3.0,0,0.5
885083,46.0,2,1,6,2,14,1,1,1,1,0,0,2,2.0,0,0.0
819229,68.0,1,1,4,3,14,1,1,1,1,1,1,2,2.0,1,0.6
59156,64.0,1,4,3,2,14,1,1,1,0,0,0,2,3.0,0,0.0
961454,45.0,4,1,4,1,5,1,1,1,0,0,0,2,2.0,0,0.1
228775,36.0,2,1,6,3,14,1,0,0,0,0,0,2,4.0,0,0.0
525176,57.0,2,1,6,2,14,1,1,1,0,0,0,2,1.0,0,0.0
476456,21.0,1,1,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
335143,58.0,2,4,5,3,14,0,0,1,0,1,0,2,4.0,0,0.1
56826,65.0,2,1,3,1,14,1,1,1,1,1,0,2,3.0,0,0.0
524049,25.0,2,4,4,3,14,0,0,1,0,0,0,2,1.0,0,0.0
525746,41.0,2,6,6,3,14,1,0,1,1,1,1,2,1.0,0,0.2
50542,50.0,1,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
789068,59.0,1,4,6,3,14,1,1,0,0,0,0,2,2.0,0,0.0
1055093,70.0,1,6,6,1,14,1,0,0,0,0,0,2,2.0,0,0.0
628093,21.0,4,4,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
939702,55.0,2,4,5,3,14,0,0,0,0,1,0,2,2.0,0,0.0
310605,47.0,4,4,6,3,14,1,0,1,0,0,0,2,4.0,0,0.0
32283,56.0,4,1,2,2,14,1,1,1,0,1,0,2,3.0,0,0.1
272216,35.0,4,1,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
333331,75.0,4,4,4,1,14,1,1,1,1,1,1,2,4.0,0,0.4
838929,29.0,3,6,6,3,14,0,1,1,1,1,0,2,2.0,0,0.0
83783,77.0,2,1,4,3,14,0,0,1,1,1,0,2,1.0,0,0.1
1074507,81.0,4,1,5,1,14,1,1,1,1,1,1,2,2.0,0,0.2
35995,41.0,2,1,4,1,14,1,1,1,1,1,0,2,3.0,0,0.0
527650,59.0,1,5,3,1,12,1,1,1,1,1,1,2,1.0,1,0.7
1031459,52.0,2,4,5,2,14,0,1,1,0,0,0,2,2.0,0,0.0
416748,58.0,2,3,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
116704,57.0,1,4,2,2,14,1,1,1,0,0,0,2,3.0,0,0.0
449310,40.0,2,6,4,3,14,0,0,0,0,0,0,2,4.0,0,0.0
211848,79.0,2,4,6,3,14,1,0,0,0,0,0,2,4.0,0,0.0
156499,44.0,2,1,6,3,14,1,0,1,0,1,0,2,4.0,0,0.0
239552,82.0,3,1,6,1,14,0,0,0,0,0,0,2,4.0,0,0.1
354642,24.0,2,1,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
657299,72.0,2,1,6,1,14,1,1,1,1,1,1,2,3.0,0,0.4
533193,68.0,1,1,2,1,14,1,1,1,1,1,1,2,3.0,0,0.5
846509,60.0,1,1,6,1,14,0,1,0,0,0,0,2,2.0,0,0.0
194153,75.0,1,1,3,1,14,1,1,1,0,1,1,2,4.0,0,0.3
29466,74.0,2,6,1,3,14,1,1,1,1,1,0,2,3.0,0,0.1
314854,31.0,1,1,6,1,14,1,1,1,0,1,0,2,4.0,0,0.0
886024,53.0,2,1,4,3,14,1,1,1,1,1,1,2,2.0,0,0.2
1091807,70.0,1,1,4,1,3,1,1,1,1,1,0,2,2.0,0,0.5
708930,61.0,4,1,4,3,4,1,0,0,0,0,0,2,3.0,0,0.0
326395,32.0,2,1,4,3,14,0,0,1,0,0,0,2,1.0,0,0.0
554443,56.0,2,4,6,3,14,1,0,1,0,1,1,2,3.0,0,0.3
659698,72.0,1,4,6,3,14,1,1,1,0,0,0,2,3.0,0,0.1
629046,80.0,1,1,6,3,14,1,0,1,1,1,0,2,3.0,0,0.3
917226,71.0,1,1,4,1,14,1,1,1,1,1,0,2,2.0,0,0.2
690862,73.0,1,1,6,1,14,1,1,1,1,1,0,2,3.0,0,0.3
1070839,75.0,1,3,1,1,14,1,1,1,1,0,0,2,2.0,0,0.2
256076,51.0,1,1,1,3,14,1,1,1,0,1,0,2,4.0,0,0.0
411966,40.0,1,1,4,3,14,1,1,1,1,0,0,2,4.0,0,0.0
334470,43.0,1,1,2,2,14,1,1,1,0,0,0,2,4.0,0,0.0
944762,92.0,3,1,5,3,5,1,0,1,0,1,0,2,2.0,0,0.3
47327,24.0,4,6,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
393686,25.0,4,1,4,3,14,0,0,1,0,0,0,2,1.0,0,0.0
691619,80.0,2,1,6,3,14,0,0,0,1,1,1,2,1.0,0,0.5
670293,93.0,2,1,5,3,5,1,1,1,1,1,1,2,3.0,1,0.8
224079,22.0,3,4,6,3,14,1,0,0,0,0,0,2,4.0,0,0.0
608758,83.0,2,1,2,1,4,1,1,1,1,1,1,2,1.0,1,1.0
648673,20.0,4,2,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
510265,65.0,2,1,5,3,14,1,0,1,0,0,0,2,1.0,0,0.0
